INFO 2019-12-03 21:52:40,173 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-04 09:11:10,241 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:11:10,241 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:11:10,244 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:11:10,266 basehttp 154 "GET /course/ HTTP/1.1" 200 321
WARNING 2019-12-04 09:11:30,748 log 228 Not Found: /timer/
WARNING 2019-12-04 09:11:30,749 basehttp 154 "GET /timer/ HTTP/1.1" 404 2563
WARNING 2019-12-04 09:11:35,631 log 228 Not Found: /timer/
WARNING 2019-12-04 09:11:35,639 basehttp 154 "GET /timer/ HTTP/1.1" 404 2563
INFO 2019-12-04 09:11:35,651 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:11:35,651 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:11:35,661 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:12:40,244 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:12:40,244 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:12:40,250 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:12:40,365 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:13:04,954 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:13:04,961 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:13:04,962 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:13:04,986 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:13:27,872 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:13:27,877 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:13:27,882 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:13:27,906 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:13:49,465 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:13:49,492 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:13:49,498 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:13:49,517 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:14:22,189 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:14:22,190 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:14:22,195 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:14:22,211 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:18:07,109 basehttp 154 "GET /course/college/ HTTP/1.1" 200 5564
INFO 2019-12-04 09:20:00,684 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:20:00,687 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:20:06,138 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:20:06,158 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:20:06,275 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:20:06,439 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:20:54,257 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:20:54,261 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:23:16,601 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:23:16,601 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:23:16,604 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:23:16,622 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:23:39,415 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:23:39,429 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:23:39,441 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:23:39,464 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:26:10,869 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:26:10,872 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:26:15,915 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:26:15,916 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:26:15,922 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:26:15,941 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:26:41,045 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:26:41,056 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:27:52,488 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:27:52,493 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:28:02,499 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:28:02,501 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:28:06,492 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:28:06,495 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:28:06,497 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:28:06,515 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:30:15,853 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:30:15,855 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:30:15,857 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:30:15,877 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:30:55,452 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:30:55,464 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:30:55,471 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:30:55,500 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:31:48,079 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:31:48,083 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:31:48,090 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:31:48,119 basehttp 154 "GET /course/ HTTP/1.1" 200 321
INFO 2019-12-04 09:31:58,165 basehttp 154 "GET /xadmin/course/course/add/ HTTP/1.1" 200 30418
INFO 2019-12-04 09:31:58,286 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2019-12-04 09:32:46,327 basehttp 154 "POST /xadmin/course/course/add/ HTTP/1.1" 302 0
INFO 2019-12-04 09:32:46,500 basehttp 154 "GET /xadmin/course/course/ HTTP/1.1" 200 37925
INFO 2019-12-04 09:32:46,578 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2019-12-04 09:32:58,346 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:32:58,349 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:32:58,353 basehttp 154 "GET /course/ HTTP/1.1" 200 611
INFO 2019-12-04 09:32:58,378 basehttp 154 "GET /course/ HTTP/1.1" 200 611
INFO 2019-12-04 09:32:59,684 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 200 5079040
INFO 2019-12-04 09:33:57,134 basehttp 154 "GET /xadmin/course/course/add/ HTTP/1.1" 200 30418
INFO 2019-12-04 09:33:57,274 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2019-12-04 09:35:05,917 basehttp 154 "POST /xadmin/course/course/add/ HTTP/1.1" 302 0
INFO 2019-12-04 09:35:06,033 basehttp 154 "GET /xadmin/course/course/ HTTP/1.1" 200 39249
INFO 2019-12-04 09:35:06,086 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2019-12-04 09:35:13,574 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:35:13,578 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:35:13,581 basehttp 154 "GET /course/ HTTP/1.1" 200 868
INFO 2019-12-04 09:35:13,612 basehttp 154 "GET /course/ HTTP/1.1" 200 868
INFO 2019-12-04 09:35:42,906 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:35:42,936 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:35:42,941 basehttp 154 "GET /course/ HTTP/1.1" 200 868
INFO 2019-12-04 09:35:42,976 basehttp 154 "GET /course/ HTTP/1.1" 200 868
INFO 2019-12-04 09:35:43,474 basehttp 154 "GET /course/ HTTP/1.1" 200 7575
INFO 2019-12-04 09:35:51,977 basehttp 154 "GET /xadmin/course/course/3/update/ HTTP/1.1" 200 31150
INFO 2019-12-04 09:35:52,061 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2019-12-04 09:35:52,400 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 200 3932160
INFO 2019-12-04 09:35:56,459 basehttp 154 "POST /xadmin/course/course/3/update/ HTTP/1.1" 302 0
INFO 2019-12-04 09:35:56,581 basehttp 154 "GET /xadmin/course/course/? HTTP/1.1" 200 39481
INFO 2019-12-04 09:35:56,633 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2019-12-04 09:36:02,504 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:36:02,504 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:36:02,512 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:36:02,536 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:36:03,128 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:36:03,129 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:36:35,997 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:36:35,997 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:36:36,007 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:36:36,040 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:36:36,498 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:36:36,506 basehttp 154 "GET /media/course/cq.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:36:36,512 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:37:33,804 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:37:47,088 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:37:47,090 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:37:47,106 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:37:47,136 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:37:47,756 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:37:47,763 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:38:30,309 basehttp 154 "GET /course/ HTTP/1.1" 200 7720
INFO 2019-12-04 09:39:10,066 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:39:10,072 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:39:10,087 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:39:10,127 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:39:10,677 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:39:10,688 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:42:42,177 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:42:42,189 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:42:42,226 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:42:42,501 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:42:42,552 basehttp 154 "GET /media/banner/fj_1_1N66BNM.jpg HTTP/1.1" 304 0
INFO 2019-12-04 09:42:42,553 basehttp 154 "GET /media/banner/fj_2_BR86YRJ.jpg HTTP/1.1" 304 0
INFO 2019-12-04 09:42:42,556 basehttp 154 "GET /media/banner/fj_3_7MeCL4A.jpg HTTP/1.1" 304 0
INFO 2019-12-04 09:42:42,557 basehttp 154 "GET /media/banner/fj_4_kBXWahc.jpg HTTP/1.1" 304 0
INFO 2019-12-04 09:42:42,691 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:42:42,726 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:47:35,595 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:47:35,598 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:47:35,618 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:47:35,664 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:47:36,417 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:47:36,426 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:54:54,124 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 09:54:54,150 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 09:54:54,165 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:54:54,215 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 09:54:55,072 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 09:54:55,083 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 10:01:29,949 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:04:08,288 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:04:08,307 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:04:08,313 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:04:08,350 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:04:08,964 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 10:04:09,042 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 10:05:54,107 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:05:54,111 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:05:54,122 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:05:54,161 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:06:20,506 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:06:20,516 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:06:20,519 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:06:20,562 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:06:31,998 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:06:32,000 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:06:32,010 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:06:32,039 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:08:03,049 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:08:03,054 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:08:03,059 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:08:03,091 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:08:03,555 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 10:08:03,621 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 10:10:16,822 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:10:16,826 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:10:16,833 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:10:16,868 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:12:17,483 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:14:53,759 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:20:18,029 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:20:18,042 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:21:44,122 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/settings/dev.py changed, reloading.
INFO 2019-12-04 10:21:45,232 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-04 10:25:09,983 autoreload 597 Watching for file changes with StatReloader
ERROR 2019-12-04 10:25:14,054 log 228 Internal Server Error: /course/
Traceback (most recent call last):
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 505, in dispatch
    response = self.handle_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 465, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 476, in raise_uncaught_exception
    raise exc
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 502, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/generics.py", line 199, in get
    return self.list(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/mixins.py", line 38, in list
    queryset = self.filter_queryset(self.get_queryset())
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/generics.py", line 150, in filter_queryset
    queryset = backend().filter_queryset(self.request, queryset, self)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django_filters/rest_framework/backends.py", line 90, in filter_queryset
    filterset = self.get_filterset(request, queryset, view)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django_filters/rest_framework/backends.py", line 31, in get_filterset
    filterset_class = self.get_filterset_class(view, queryset)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django_filters/rest_framework/backends.py", line 73, in get_filterset_class
    class AutoFilterSet(self.filterset_base):
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django_filters/filterset.py", line 71, in __new__
    new_class.base_filters = new_class.get_filters()
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django_filters/filterset.py", line 352, in get_filters
    "%s" % ', '.join(undefined)
TypeError: 'Meta.fields' contains fields that are not defined on this FilterSet: College
ERROR 2019-12-04 10:25:14,058 basehttp 154 "GET /course/ HTTP/1.1" 500 127211
INFO 2019-12-04 10:25:33,545 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-04 10:25:37,345 basehttp 154 "GET /course/ HTTP/1.1" 200 9116
INFO 2019-12-04 10:25:37,654 basehttp 154 "GET /static/rest_framework/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
INFO 2019-12-04 10:25:46,704 basehttp 154 "GET /course/?college=1 HTTP/1.1" 200 9174
INFO 2019-12-04 10:27:55,384 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:27:55,431 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:27:59,050 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:27:59,063 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:27:59,068 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:27:59,107 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:27:59,715 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 10:27:59,730 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 10:29:00,301 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:29:00,302 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:29:00,316 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:29:00,362 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:30:31,760 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:30:31,764 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:30:31,800 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:30:31,840 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:32:49,220 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:32:49,227 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:32:49,236 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:32:49,276 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:33:05,623 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:33:05,627 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:33:05,633 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:33:05,678 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:33:39,680 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:33:39,695 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:33:39,713 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:33:39,740 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:33:40,250 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 10:33:40,255 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 10:37:15,816 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:37:15,842 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:39:11,660 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:39:11,685 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:39:33,650 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:39:33,657 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:39:33,675 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:39:33,724 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:39:34,281 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 304 0
INFO 2019-12-04 10:40:41,312 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:40:41,318 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:40:41,328 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:40:41,368 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:40:42,152 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 304 0
INFO 2019-12-04 10:41:01,725 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:41:01,729 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:41:01,754 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:41:01,778 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:42:07,754 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:42:07,793 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:42:14,706 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-04 10:42:14,706 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-04 10:42:14,709 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:42:14,742 basehttp 154 "GET /course/ HTTP/1.1" 200 912
INFO 2019-12-04 10:42:15,291 basehttp 154 "GET /media/course/cq.JPG HTTP/1.1" 304 0
